admin_area_1,admin_area_2,year,indicator_id,indicator_common_id,indicator_type,survey_value,source,source_detail,survey_type
Senegal,NATIONAL,2023,fe_frtr_w_tfr,tfr,rate,4,DHS National,SN2023DHS,household
Senegal,NATIONAL,2023,fe_frtr_w_cbr,crudebr,rate,29.6,DHS National,SN2023DHS,household
Senegal,NATIONAL,2023,fe_frty_w_npg,womenrepage,survey_count,16583,DHS National,SN2023DHS,household
Senegal,NATIONAL,2023,fp_srcm_w_tot,fp,percent,1,DHS National,SN2023DHS,household
Senegal,NATIONAL,2023,cm_ecmt_c_imr,imr,rate,31,DHS National,SN2023DHS,household
Senegal,NATIONAL,2023,cm_ecmr_c_nnr,nmr,rate,23,DHS National,SN2023DHS,household
Senegal,NATIONAL,2023,cm_pnmr_c_nsb,still,number,159,DHS National,SN2023DHS,household
Senegal,NATIONAL,2023,rh_ancp_w_skp,anc1,percent,0.973,DHS National,SN2023DHS,household
Senegal,NATIONAL,2023,rh_ancn_w_n01,anc1_old,percent,0.017,DHS National,SN2023DHS,household
Senegal,NATIONAL,2023,rh_ancn_w_n4p,anc4,percent,0.684,DHS National,SN2023DHS,household
Senegal,NATIONAL,2023,rh_delp_c_dhf,delivery,percent,0.923,DHS National,SN2023DHS,household
Senegal,NATIONAL,2023,rh_pcmn_w_mot,pnc1,percent,0.829,DHS National,SN2023DHS,household
Senegal,NATIONAL,2023,ch_vac1_c_bcg,bcg,percent,0.901,DHS National,SN2023DHS,household
Senegal,NATIONAL,2023,ch_vac1_c_dp1,penta1,percent,0.891,DHS National,SN2023DHS,household
Senegal,NATIONAL,2023,ch_vac1_c_dp3,penta3,percent,0.799,DHS National,SN2023DHS,household
Senegal,NATIONAL,2023,ch_vac1_c_op1,polio1,percent,0.877,DHS National,SN2023DHS,household
Senegal,NATIONAL,2023,ch_vac1_c_op2,polio2,percent,0.836,DHS National,SN2023DHS,household
Senegal,NATIONAL,2023,ch_vac1_c_op3,polio3,percent,0.721,DHS National,SN2023DHS,household
Senegal,NATIONAL,2023,ch_vac1_c_msl,measles1,percent,0.685,DHS National,SN2023DHS,household
SierraLeone,NATIONAL,2008,fe_frtr_w_tfr,tfr,rate,5.1,DHS National,SL2008DHS,household
SierraLeone,NATIONAL,2008,fe_frtr_w_cbr,crudebr,rate,31.5,DHS National,SL2008DHS,household
SierraLeone,NATIONAL,2008,fe_frty_w_npg,womenrepage,survey_count,7374,DHS National,SL2008DHS,household
SierraLeone,NATIONAL,2008,fp_srcm_w_tot,fp,percent,1,DHS National,SL2008DHS,household
SierraLeone,NATIONAL,2008,cm_ecmt_c_imr,imr,rate,89,DHS National,SL2008DHS,household
SierraLeone,NATIONAL,2008,cm_ecmr_c_nnr,nmr,rate,36,DHS National,SL2008DHS,household
SierraLeone,NATIONAL,2008,cm_pnmr_c_nsb,still,number,49,DHS National,SL2008DHS,household
SierraLeone,NATIONAL,2008,rh_ancp_w_skp,anc1,percent,0.871,DHS National,SL2008DHS,household
SierraLeone,NATIONAL,2008,rh_ancn_w_n01,anc1_old,percent,0.015,DHS National,SL2008DHS,household
SierraLeone,NATIONAL,2008,rh_ancn_w_n4p,anc4,percent,0.556,DHS National,SL2008DHS,household
SierraLeone,NATIONAL,2008,rh_delp_c_dhf,delivery,percent,0.25,DHS National,SL2008DHS,household
SierraLeone,NATIONAL,2008,ch_vac1_c_bcg,bcg,percent,0.743,DHS National,SL2008DHS,household
SierraLeone,NATIONAL,2008,ch_vac1_c_dp1,penta1,percent,0.695,DHS National,SL2008DHS,household
SierraLeone,NATIONAL,2008,ch_vac1_c_dp3,penta3,percent,0.501,DHS National,SL2008DHS,household
SierraLeone,NATIONAL,2008,ch_vac1_c_op1,polio1,percent,0.702,DHS National,SL2008DHS,household
SierraLeone,NATIONAL,2008,ch_vac1_c_op2,polio2,percent,0.605,DHS National,SL2008DHS,household
SierraLeone,NATIONAL,2008,ch_vac1_c_op3,polio3,percent,0.389,DHS National,SL2008DHS,household
SierraLeone,NATIONAL,2008,ch_vac1_c_msl,measles1,percent,0.275,DHS National,SL2008DHS,household
SierraLeone,NATIONAL,2013,fe_frtr_w_tfr,tfr,rate,4.9,DHS National,SL2013DHS,household
SierraLeone,NATIONAL,2013,fe_frtr_w_cbr,crudebr,rate,35.7,DHS National,SL2013DHS,household
SierraLeone,NATIONAL,2013,fe_frty_w_npg,womenrepage,survey_count,16658,DHS National,SL2013DHS,household
SierraLeone,NATIONAL,2013,fp_srcm_w_tot,fp,percent,1,DHS National,SL2013DHS,household
SierraLeone,NATIONAL,2013,cm_ecmt_c_imr,imr,rate,92,DHS National,SL2013DHS,household
SierraLeone,NATIONAL,2013,cm_ecmr_c_nnr,nmr,rate,39,DHS National,SL2013DHS,household
SierraLeone,NATIONAL,2013,cm_pnmr_c_nsb,still,number,100,DHS National,SL2013DHS,household
SierraLeone,NATIONAL,2013,rh_ancp_w_skp,anc1,percent,0.974,DHS National,SL2013DHS,household
SierraLeone,NATIONAL,2013,rh_ancn_w_n01,anc1_old,percent,0.006,DHS National,SL2013DHS,household
SierraLeone,NATIONAL,2013,rh_ancn_w_n4p,anc4,percent,0.76,DHS National,SL2013DHS,household
SierraLeone,NATIONAL,2013,rh_delp_c_dhf,delivery,percent,0.582,DHS National,SL2013DHS,household
SierraLeone,NATIONAL,2013,ch_vac1_c_bcg,bcg,percent,0.926,DHS National,SL2013DHS,household
SierraLeone,NATIONAL,2013,ch_vac1_c_dp1,penta1,percent,0.888,DHS National,SL2013DHS,household
SierraLeone,NATIONAL,2013,ch_vac1_c_dp3,penta3,percent,0.707,DHS National,SL2013DHS,household
SierraLeone,NATIONAL,2013,ch_vac1_c_op1,polio1,percent,0.9,DHS National,SL2013DHS,household
SierraLeone,NATIONAL,2013,ch_vac1_c_op2,polio2,percent,0.835,DHS National,SL2013DHS,household
SierraLeone,NATIONAL,2013,ch_vac1_c_op3,polio3,percent,0.706,DHS National,SL2013DHS,household
SierraLeone,NATIONAL,2013,ch_vac1_c_msl,measles1,percent,0.375,DHS National,SL2013DHS,household
SierraLeone,NATIONAL,2016,fe_frtr_w_tfr,tfr,rate,4.2,DHS National,SL2016MIS,household
SierraLeone,NATIONAL,2016,fe_frtr_w_cbr,crudebr,rate,31.9,DHS National,SL2016MIS,household
SierraLeone,NATIONAL,2016,fe_frty_w_npg,womenrepage,survey_count,8501,DHS National,SL2016MIS,household
SierraLeone,NATIONAL,2016,rh_ancp_w_skp,anc1,percent,0.942,DHS National,SL2016MIS,household
SierraLeone,NATIONAL,2019,fe_frtr_w_tfr,tfr,rate,4.2,DHS National,SL2019DHS,household
SierraLeone,NATIONAL,2019,fe_frtr_w_cbr,crudebr,rate,30.4,DHS National,SL2019DHS,household
SierraLeone,NATIONAL,2019,fe_frty_w_npg,womenrepage,survey_count,15574,DHS National,SL2019DHS,household
SierraLeone,NATIONAL,2019,fp_srcm_w_tot,fp,percent,1,DHS National,SL2019DHS,household
SierraLeone,NATIONAL,2019,cm_ecmt_c_imr,imr,rate,75,DHS National,SL2019DHS,household
SierraLeone,NATIONAL,2019,cm_ecmr_c_nnr,nmr,rate,31,DHS National,SL2019DHS,household
SierraLeone,NATIONAL,2019,cm_pnmr_c_nsb,still,number,98,DHS National,SL2019DHS,household
SierraLeone,NATIONAL,2019,rh_ancp_w_skp,anc1,percent,0.982,DHS National,SL2019DHS,household
SierraLeone,NATIONAL,2019,rh_ancn_w_n01,anc1_old,percent,0.01,DHS National,SL2019DHS,household
SierraLeone,NATIONAL,2019,rh_ancn_w_n4p,anc4,percent,0.794,DHS National,SL2019DHS,household
SierraLeone,NATIONAL,2019,rh_delp_c_dhf,delivery,percent,0.853,DHS National,SL2019DHS,household
SierraLeone,NATIONAL,2019,ch_vac1_c_bcg,bcg,percent,0.947,DHS National,SL2019DHS,household
SierraLeone,NATIONAL,2019,ch_vac1_c_dp1,penta1,percent,0.93,DHS National,SL2019DHS,household
SierraLeone,NATIONAL,2019,ch_vac1_c_dp3,penta3,percent,0.734,DHS National,SL2019DHS,household
SierraLeone,NATIONAL,2019,ch_vac1_c_op1,polio1,percent,0.868,DHS National,SL2019DHS,household
SierraLeone,NATIONAL,2019,ch_vac1_c_op2,polio2,percent,0.775,DHS National,SL2019DHS,household
SierraLeone,NATIONAL,2019,ch_vac1_c_op3,polio3,percent,0.642,DHS National,SL2019DHS,household
SierraLeone,NATIONAL,2019,ch_vac1_c_msl,measles1,percent,0.658,DHS National,SL2019DHS,household
Chad,NATIONAL,1997,fe_frtr_w_tfr,tfr,rate,6.4,DHS National,TD1997DHS,household
Chad,NATIONAL,1997,fe_frtr_w_cbr,crudebr,rate,46.2,DHS National,TD1997DHS,household
Chad,NATIONAL,1997,fe_frty_w_npg,womenrepage,survey_count,7454,DHS National,TD1997DHS,household
Chad,NATIONAL,1997,fp_srcm_w_tot,fp,percent,1,DHS National,TD1997DHS,household
Chad,NATIONAL,1997,cm_ecmt_c_imr,imr,rate,103,DHS National,TD1997DHS,household
Chad,NATIONAL,1997,cm_ecmr_c_nnr,nmr,rate,44,DHS National,TD1997DHS,household
Chad,NATIONAL,1997,rh_ancp_w_skp,anc1,percent,0.248,DHS National,TD1997DHS,household
Chad,NATIONAL,1997,rh_ancn_w_n01,anc1_old,percent,0.045,DHS National,TD1997DHS,household
Chad,NATIONAL,1997,rh_ancn_w_n4p,anc4,percent,0.144,DHS National,TD1997DHS,household
Chad,NATIONAL,1997,rh_delp_c_dhf,delivery,percent,0.117,DHS National,TD1997DHS,household
Chad,NATIONAL,1997,ch_vac1_c_bcg,bcg,percent,0.321,DHS National,TD1997DHS,household
Chad,NATIONAL,1997,ch_vac1_c_dp1,penta1,percent,0.295,DHS National,TD1997DHS,household
Chad,NATIONAL,1997,ch_vac1_c_dp3,penta3,percent,0.145,DHS National,TD1997DHS,household
Chad,NATIONAL,1997,ch_vac1_c_op1,polio1,percent,0.396,DHS National,TD1997DHS,household
Chad,NATIONAL,1997,ch_vac1_c_op2,polio2,percent,0.263,DHS National,TD1997DHS,household
Chad,NATIONAL,1997,ch_vac1_c_op3,polio3,percent,0.131,DHS National,TD1997DHS,household
Chad,NATIONAL,1997,ch_vac1_c_msl,measles1,percent,0.097,DHS National,TD1997DHS,household
Chad,NATIONAL,2004,fe_frtr_w_tfr,tfr,rate,6.3,DHS National,TD2004DHS,household
Chad,NATIONAL,2004,fe_frtr_w_cbr,crudebr,rate,44.6,DHS National,TD2004DHS,household
Chad,NATIONAL,2004,fe_frty_w_npg,womenrepage,survey_count,6085,DHS National,TD2004DHS,household
Chad,NATIONAL,2004,fp_srcm_w_tot,fp,percent,1,DHS National,TD2004DHS,household
Chad,NATIONAL,2004,cm_ecmt_c_imr,imr,rate,102,DHS National,TD2004DHS,household
Chad,NATIONAL,2004,cm_ecmr_c_nnr,nmr,rate,39,DHS National,TD2004DHS,household
Chad,NATIONAL,2004,rh_ancp_w_skp,anc1,percent,0.409,DHS National,TD2004DHS,household
Chad,NATIONAL,2004,rh_ancn_w_n01,anc1_old,percent,0.049,DHS National,TD2004DHS,household
Chad,NATIONAL,2004,rh_ancn_w_n4p,anc4,percent,0.178,DHS National,TD2004DHS,household
Chad,NATIONAL,2004,rh_delp_c_dhf,delivery,percent,0.138,DHS National,TD2004DHS,household
Chad,NATIONAL,2004,ch_vac1_c_bcg,bcg,percent,0.345,DHS National,TD2004DHS,household
Chad,NATIONAL,2004,ch_vac1_c_dp1,penta1,percent,0.349,DHS National,TD2004DHS,household
Chad,NATIONAL,2004,ch_vac1_c_dp3,penta3,percent,0.182,DHS National,TD2004DHS,household
Chad,NATIONAL,2004,ch_vac1_c_op1,polio1,percent,0.694,DHS National,TD2004DHS,household
Chad,NATIONAL,2004,ch_vac1_c_op2,polio2,percent,0.562,DHS National,TD2004DHS,household
Chad,NATIONAL,2004,ch_vac1_c_op3,polio3,percent,0.374,DHS National,TD2004DHS,household
Chad,NATIONAL,2004,ch_vac1_c_msl,measles1,percent,0.096,DHS National,TD2004DHS,household
Chad,NATIONAL,2014,fe_frtr_w_tfr,tfr,rate,6.4,DHS National,TD2014DHS,household
Chad,NATIONAL,2014,fe_frtr_w_cbr,crudebr,rate,40.5,DHS National,TD2014DHS,household
Chad,NATIONAL,2014,fe_frty_w_npg,womenrepage,survey_count,17719,DHS National,TD2014DHS,household
Chad,NATIONAL,2014,fp_srcm_w_tot,fp,percent,1,DHS National,TD2014DHS,household
Chad,NATIONAL,2014,cm_ecmt_c_imr,imr,rate,72,DHS National,TD2014DHS,household
Chad,NATIONAL,2014,cm_ecmr_c_nnr,nmr,rate,34,DHS National,TD2014DHS,household
Chad,NATIONAL,2014,rh_ancp_w_skp,anc1,percent,0.663,DHS National,TD2014DHS,household
Chad,NATIONAL,2014,rh_ancn_w_n01,anc1_old,percent,0.037,DHS National,TD2014DHS,household
Chad,NATIONAL,2014,rh_ancn_w_n4p,anc4,percent,0.318,DHS National,TD2014DHS,household
Chad,NATIONAL,2014,rh_delp_c_dhf,delivery,percent,0.243,DHS National,TD2014DHS,household
Chad,NATIONAL,2014,ch_vac1_c_bcg,bcg,percent,0.547,DHS National,TD2014DHS,household
Chad,NATIONAL,2014,ch_vac1_c_dp1,penta1,percent,0.501,DHS National,TD2014DHS,household
Chad,NATIONAL,2014,ch_vac1_c_dp3,penta3,percent,0.289,DHS National,TD2014DHS,household
Chad,NATIONAL,2014,ch_vac1_c_op1,polio1,percent,0.696,DHS National,TD2014DHS,household
Chad,NATIONAL,2014,ch_vac1_c_op2,polio2,percent,0.614,DHS National,TD2014DHS,household
Chad,NATIONAL,2014,ch_vac1_c_op3,polio3,percent,0.474,DHS National,TD2014DHS,household
Chad,NATIONAL,2014,ch_vac1_c_msl,measles1,percent,0.209,DHS National,TD2014DHS,household
Uganda,NATIONAL,1988,fe_frtr_w_tfr,tfr,rate,7.4,DHS National,UG1988DHS,household
Uganda,NATIONAL,1988,fe_frty_w_npg,womenrepage,survey_count,4730,DHS National,UG1988DHS,household
Uganda,NATIONAL,1988,fp_srcm_w_tot,fp,percent,1,DHS National,UG1988DHS,household
Uganda,NATIONAL,1988,cm_ecmt_c_imr,imr,rate,98,DHS National,UG1988DHS,household
Uganda,NATIONAL,1988,cm_ecmr_c_nnr,nmr,rate,43,DHS National,UG1988DHS,household
Uganda,NATIONAL,1988,rh_ancp_w_skp,anc1,percent,0.884,DHS National,UG1988DHS,household
Uganda,NATIONAL,1995,fe_frtr_w_tfr,tfr,rate,6.9,DHS National,UG1995DHS,household
Uganda,NATIONAL,1995,fe_frtr_w_cbr,crudebr,rate,48.1,DHS National,UG1995DHS,household
Uganda,NATIONAL,1995,fe_frty_w_npg,womenrepage,survey_count,7070,DHS National,UG1995DHS,household
Uganda,NATIONAL,1995,fp_srcm_w_tot,fp,percent,1,DHS National,UG1995DHS,household
Uganda,NATIONAL,1995,cm_ecmt_c_imr,imr,rate,81,DHS National,UG1995DHS,household
Uganda,NATIONAL,1995,cm_ecmr_c_nnr,nmr,rate,27,DHS National,UG1995DHS,household
Uganda,NATIONAL,1995,rh_ancp_w_skp,anc1,percent,0.913,DHS National,UG1995DHS,household
Uganda,NATIONAL,1995,rh_ancn_w_n01,anc1_old,percent,0.069,DHS National,UG1995DHS,household
Uganda,NATIONAL,1995,rh_ancn_w_n4p,anc4,percent,0.463,DHS National,UG1995DHS,household
Uganda,NATIONAL,1995,rh_delp_c_dhf,delivery,percent,0.341,DHS National,UG1995DHS,household
Uganda,NATIONAL,1995,ch_vac1_c_bcg,bcg,percent,0.784,DHS National,UG1995DHS,household
Uganda,NATIONAL,1995,ch_vac1_c_dp1,penta1,percent,0.759,DHS National,UG1995DHS,household
Uganda,NATIONAL,1995,ch_vac1_c_dp3,penta3,percent,0.558,DHS National,UG1995DHS,household
Uganda,NATIONAL,1995,ch_vac1_c_op1,polio1,percent,0.762,DHS National,UG1995DHS,household
Uganda,NATIONAL,1995,ch_vac1_c_op2,polio2,percent,0.673,DHS National,UG1995DHS,household
Uganda,NATIONAL,1995,ch_vac1_c_op3,polio3,percent,0.53,DHS National,UG1995DHS,household
Uganda,NATIONAL,1995,ch_vac1_c_msl,measles1,percent,0.371,DHS National,UG1995DHS,household
Uganda,NATIONAL,2000,fe_frtr_w_tfr,tfr,rate,6.9,DHS National,UG2000DHS,household
Uganda,NATIONAL,2000,fe_frtr_w_cbr,crudebr,rate,47.3,DHS National,UG2000DHS,household
Uganda,NATIONAL,2000,fe_frty_w_npg,womenrepage,survey_count,7246,DHS National,UG2000DHS,household
Uganda,NATIONAL,2000,fp_srcm_w_tot,fp,percent,1,DHS National,UG2000DHS,household
Uganda,NATIONAL,2000,cm_ecmt_c_imr,imr,rate,88,DHS National,UG2000DHS,household
Uganda,NATIONAL,2000,cm_ecmr_c_nnr,nmr,rate,33,DHS National,UG2000DHS,household
Uganda,NATIONAL,2000,cm_pnmr_c_nsb,still,number,126,DHS National,UG2000DHS,household
Uganda,NATIONAL,2000,rh_ancp_w_skp,anc1,percent,0.901,DHS National,UG2000DHS,household
Uganda,NATIONAL,2000,rh_ancn_w_n01,anc1_old,percent,0.084,DHS National,UG2000DHS,household
Uganda,NATIONAL,2000,rh_ancn_w_n4p,anc4,percent,0.397,DHS National,UG2000DHS,household
Uganda,NATIONAL,2000,rh_delp_c_dhf,delivery,percent,0.359,DHS National,UG2000DHS,household
Uganda,NATIONAL,2000,ch_vac1_c_bcg,bcg,percent,0.786,DHS National,UG2000DHS,household
Uganda,NATIONAL,2000,ch_vac1_c_dp1,penta1,percent,0.762,DHS National,UG2000DHS,household
Uganda,NATIONAL,2000,ch_vac1_c_dp3,penta3,percent,0.49,DHS National,UG2000DHS,household
Uganda,NATIONAL,2000,ch_vac1_c_op1,polio1,percent,0.828,DHS National,UG2000DHS,household
Uganda,NATIONAL,2000,ch_vac1_c_op2,polio2,percent,0.738,DHS National,UG2000DHS,household
Uganda,NATIONAL,2000,ch_vac1_c_op3,polio3,percent,0.558,DHS National,UG2000DHS,household
Uganda,NATIONAL,2000,ch_vac1_c_msl,measles1,percent,0.277,DHS National,UG2000DHS,household
Uganda,NATIONAL,2006,fe_frtr_w_tfr,tfr,rate,6.7,DHS National,UG2006DHS,household
Uganda,NATIONAL,2006,fe_frtr_w_cbr,crudebr,rate,44.8,DHS National,UG2006DHS,household
Uganda,NATIONAL,2006,fe_frty_w_npg,womenrepage,survey_count,8531,DHS National,UG2006DHS,household
Uganda,NATIONAL,2006,fp_srcm_w_tot,fp,percent,1,DHS National,UG2006DHS,household
Uganda,NATIONAL,2006,cm_ecmt_c_imr,imr,rate,71,DHS National,UG2006DHS,household
Uganda,NATIONAL,2006,cm_ecmr_c_nnr,nmr,rate,27,DHS National,UG2006DHS,household
Uganda,NATIONAL,2006,cm_pnmr_c_nsb,still,number,142,DHS National,UG2006DHS,household
Uganda,NATIONAL,2006,rh_ancp_w_skp,anc1,percent,0.929,DHS National,UG2006DHS,household
Uganda,NATIONAL,2006,rh_ancn_w_n01,anc1_old,percent,0.064,DHS National,UG2006DHS,household
Uganda,NATIONAL,2006,rh_ancn_w_n4p,anc4,percent,0.445,DHS National,UG2006DHS,household
Uganda,NATIONAL,2006,rh_delp_c_dhf,delivery,percent,0.433,DHS National,UG2006DHS,household
Uganda,NATIONAL,2006,ch_vac1_c_bcg,bcg,percent,0.891,DHS National,UG2006DHS,household
Uganda,NATIONAL,2006,ch_vac1_c_dp1,penta1,percent,0.868,DHS National,UG2006DHS,household
Uganda,NATIONAL,2006,ch_vac1_c_dp3,penta3,percent,0.592,DHS National,UG2006DHS,household
Uganda,NATIONAL,2006,ch_vac1_c_op1,polio1,percent,0.883,DHS National,UG2006DHS,household
Uganda,NATIONAL,2006,ch_vac1_c_op2,polio2,percent,0.785,DHS National,UG2006DHS,household
Uganda,NATIONAL,2006,ch_vac1_c_op3,polio3,percent,0.522,DHS National,UG2006DHS,household
Uganda,NATIONAL,2006,ch_vac1_c_msl,measles1,percent,0.326,DHS National,UG2006DHS,household
Uganda,NATIONAL,2009,fe_frtr_w_tfr,tfr,rate,6.3,DHS National,UG2009MIS,household
Uganda,NATIONAL,2009,fe_frtr_w_cbr,crudebr,rate,42.1,DHS National,UG2009MIS,household
Uganda,NATIONAL,2009,fe_frty_w_npg,womenrepage,survey_count,4134,DHS National,UG2009MIS,household
Uganda,NATIONAL,2009,cm_ecmt_c_imr,imr,rate,55,DHS National,UG2009MIS,household
Uganda,NATIONAL,2009,cm_ecmr_c_nnr,nmr,rate,28,DHS National,UG2009MIS,household
Uganda,NATIONAL,2009,rh_ancp_w_skp,anc1,percent,0.943,DHS National,UG2009MIS,household
Uganda,NATIONAL,2011,fe_frty_w_npg,womenrepage,survey_count,12153,DHS National,UG2011AIS,household
Uganda,NATIONAL,2011,fe_frtr_w_tfr,tfr,rate,6.2,DHS National,UG2011DHS,household
Uganda,NATIONAL,2011,fe_frtr_w_cbr,crudebr,rate,42.1,DHS National,UG2011DHS,household
Uganda,NATIONAL,2011,fe_frty_w_npg,womenrepage,survey_count,8674,DHS National,UG2011DHS,household
Uganda,NATIONAL,2011,fp_srcm_w_tot,fp,percent,1,DHS National,UG2011DHS,household
Uganda,NATIONAL,2011,cm_ecmt_c_imr,imr,rate,54,DHS National,UG2011DHS,household
Uganda,NATIONAL,2011,cm_ecmr_c_nnr,nmr,rate,27,DHS National,UG2011DHS,household
Uganda,NATIONAL,2011,cm_pnmr_c_nsb,still,number,165,DHS National,UG2011DHS,household
Uganda,NATIONAL,2011,rh_ancp_w_skp,anc1,percent,0.946,DHS National,UG2011DHS,household
Uganda,NATIONAL,2011,rh_ancn_w_n01,anc1_old,percent,0.044,DHS National,UG2011DHS,household
Uganda,NATIONAL,2011,rh_ancn_w_n4p,anc4,percent,0.462,DHS National,UG2011DHS,household
Uganda,NATIONAL,2011,rh_delp_c_dhf,delivery,percent,0.597,DHS National,UG2011DHS,household
Uganda,NATIONAL,2011,ch_vac1_c_bcg,bcg,percent,0.931,DHS National,UG2011DHS,household
Uganda,NATIONAL,2011,ch_vac1_c_dp1,penta1,percent,0.92,DHS National,UG2011DHS,household
Uganda,NATIONAL,2011,ch_vac1_c_dp3,penta3,percent,0.69,DHS National,UG2011DHS,household
Uganda,NATIONAL,2011,ch_vac1_c_op1,polio1,percent,0.92,DHS National,UG2011DHS,household
Uganda,NATIONAL,2011,ch_vac1_c_op2,polio2,percent,0.828,DHS National,UG2011DHS,household
Uganda,NATIONAL,2011,ch_vac1_c_op3,polio3,percent,0.584,DHS National,UG2011DHS,household
Uganda,NATIONAL,2011,ch_vac1_c_msl,measles1,percent,0.348,DHS National,UG2011DHS,household
Uganda,NATIONAL,2014,fe_frtr_w_tfr,tfr,rate,5.7,DHS National,UG2014MIS,household
Uganda,NATIONAL,2014,fe_frtr_w_cbr,crudebr,rate,40.3,DHS National,UG2014MIS,household
Uganda,NATIONAL,2014,fe_frty_w_npg,womenrepage,survey_count,5322,DHS National,UG2014MIS,household
Uganda,NATIONAL,2014,rh_ancp_w_skp,anc1,percent,0.955,DHS National,UG2014MIS,household
Uganda,NATIONAL,2016,fe_frtr_w_tfr,tfr,rate,5.4,DHS National,UG2016DHS,household
Uganda,NATIONAL,2016,fe_frtr_w_cbr,crudebr,rate,38.7,DHS National,UG2016DHS,household
Uganda,NATIONAL,2016,fe_frty_w_npg,womenrepage,survey_count,18506,DHS National,UG2016DHS,household
Uganda,NATIONAL,2016,fp_srcm_w_tot,fp,percent,1,DHS National,UG2016DHS,household
Uganda,NATIONAL,2016,cm_ecmt_c_imr,imr,rate,43,DHS National,UG2016DHS,household
Uganda,NATIONAL,2016,cm_ecmr_c_nnr,nmr,rate,27,DHS National,UG2016DHS,household
Uganda,NATIONAL,2016,cm_pnmr_c_nsb,still,number,251,DHS National,UG2016DHS,household
Uganda,NATIONAL,2016,rh_ancp_w_skp,anc1,percent,0.976,DHS National,UG2016DHS,household
Uganda,NATIONAL,2016,rh_ancn_w_n01,anc1_old,percent,0.026,DHS National,UG2016DHS,household
Uganda,NATIONAL,2016,rh_ancn_w_n4p,anc4,percent,0.603,DHS National,UG2016DHS,household
Uganda,NATIONAL,2016,rh_delp_c_dhf,delivery,percent,0.765,DHS National,UG2016DHS,household
Uganda,NATIONAL,2016,ch_vac1_c_bcg,bcg,percent,0.948,DHS National,UG2016DHS,household
Uganda,NATIONAL,2016,ch_vac1_c_dp1,penta1,percent,0.927,DHS National,UG2016DHS,household
Uganda,NATIONAL,2016,ch_vac1_c_dp3,penta3,percent,0.748,DHS National,UG2016DHS,household
Uganda,NATIONAL,2016,ch_vac1_c_op1,polio1,percent,0.915,DHS National,UG2016DHS,household
Uganda,NATIONAL,2016,ch_vac1_c_op2,polio2,percent,0.83,DHS National,UG2016DHS,household
Uganda,NATIONAL,2016,ch_vac1_c_op3,polio3,percent,0.61,DHS National,UG2016DHS,household
Uganda,NATIONAL,2016,ch_vac1_c_msl,measles1,percent,0.716,DHS National,UG2016DHS,household
Uganda,NATIONAL,2018,fe_frtr_w_tfr,tfr,rate,5,DHS National,UG2018MIS,household
Uganda,NATIONAL,2018,fe_frtr_w_cbr,crudebr,rate,32.7,DHS National,UG2018MIS,household
Uganda,NATIONAL,2018,fe_frty_w_npg,womenrepage,survey_count,8231,DHS National,UG2018MIS,household
Uganda,NATIONAL,2018,rh_ancp_w_skp,anc1,percent,0.958,DHS National,UG2018MIS,household
Uganda,NATIONAL,2018,rh_ancn_w_n01,anc1_old,percent,0.024,DHS National,UG2018MIS,household
Uganda,NATIONAL,2018,rh_ancn_w_n4p,anc4,percent,0.576,DHS National,UG2018MIS,household
Zambia,NATIONAL,1992,fe_frtr_w_tfr,tfr,rate,6.5,DHS National,ZM1992DHS,household
Zambia,NATIONAL,1992,fe_frtr_w_cbr,crudebr,rate,45.8,DHS National,ZM1992DHS,household
Zambia,NATIONAL,1992,fe_frty_w_npg,womenrepage,survey_count,7060,DHS National,ZM1992DHS,household
Zambia,NATIONAL,1992,fp_srcm_w_tot,fp,percent,1,DHS National,ZM1992DHS,household
Zambia,NATIONAL,1992,cm_ecmt_c_imr,imr,rate,107,DHS National,ZM1992DHS,household
Zambia,NATIONAL,1992,cm_ecmr_c_nnr,nmr,rate,43,DHS National,ZM1992DHS,household
Zambia,NATIONAL,1992,rh_ancp_w_skp,anc1,percent,0.882,DHS National,ZM1992DHS,household
Zambia,NATIONAL,1992,rh_ancn_w_n01,anc1_old,percent,0.021,DHS National,ZM1992DHS,household
Zambia,NATIONAL,1992,rh_ancn_w_n4p,anc4,percent,0.681,DHS National,ZM1992DHS,household
Zambia,NATIONAL,1992,rh_delp_c_dhf,delivery,percent,0.501,DHS National,ZM1992DHS,household
Zambia,NATIONAL,1992,ch_vac1_c_bcg,bcg,percent,0.942,DHS National,ZM1992DHS,household
Zambia,NATIONAL,1992,ch_vac1_c_dp1,penta1,percent,0.929,DHS National,ZM1992DHS,household
Zambia,NATIONAL,1992,ch_vac1_c_dp3,penta3,percent,0.741,DHS National,ZM1992DHS,household
Zambia,NATIONAL,1992,ch_vac1_c_op1,polio1,percent,0.933,DHS National,ZM1992DHS,household
Zambia,NATIONAL,1992,ch_vac1_c_op2,polio2,percent,0.866,DHS National,ZM1992DHS,household
Zambia,NATIONAL,1992,ch_vac1_c_op3,polio3,percent,0.728,DHS National,ZM1992DHS,household
Zambia,NATIONAL,1992,ch_vac1_c_msl,measles1,percent,0.412,DHS National,ZM1992DHS,household
Zambia,NATIONAL,1996,fe_frtr_w_tfr,tfr,rate,6.1,DHS National,ZM1996DHS,household
Zambia,NATIONAL,1996,fe_frtr_w_cbr,crudebr,rate,45.5,DHS National,ZM1996DHS,household
Zambia,NATIONAL,1996,fe_frty_w_npg,womenrepage,survey_count,8021,DHS National,ZM1996DHS,household
